iso_code,country,year,scenario,debt_gt,fs_gt,emissions_mt,ai_emissions_mt_eff,emissions_gt,cum_emissions_gt,cum_fs_gt
THA,Thailand,2025,baseline,0.1149207929954596,0.0,114.92079299545959,,,,
THA,Thailand,2026,baseline,0.2298415859909193,0.0,114.9207929954597,,,,
THA,Thailand,2027,baseline,0.3447623789863789,0.0,114.92079299545959,,,,
THA,Thailand,2028,baseline,0.4596831719818386,0.0,114.9207929954597,,,,
THA,Thailand,2029,baseline,0.5746039649772982,0.0,114.92079299545954,,,,
THA,Thailand,2030,baseline,0.6895247579727579,0.0,114.92079299545976,,,,
THA,Thailand,2031,baseline,0.8044455509682176,0.0,114.92079299545965,,,,
THA,Thailand,2032,baseline,0.9193663439636772,0.0,114.92079299545965,,,,
THA,Thailand,2033,baseline,1.0342871369591369,0.0,114.92079299545965,,,,
THA,Thailand,2034,baseline,1.1492079299545963,0.0,114.92079299545944,,,,
THA,Thailand,2035,baseline,1.2641287229500562,0.0,114.92079299545988,,,,
THA,Thailand,2036,baseline,1.3790495159455158,0.0,114.92079299545965,,,,
THA,Thailand,2037,baseline,1.4939703089409757,0.0,114.92079299545988,,,,
THA,Thailand,2038,baseline,1.6088911019364351,0.0,114.92079299545944,,,,
THA,Thailand,2039,baseline,1.7238118949318948,0.0,114.92079299545965,,,,
THA,Thailand,2040,baseline,1.8387326879273544,0.0,114.92079299545965,,,,
THA,Thailand,2041,baseline,1.9536534809228137,0.0,114.92079299545921,,,,
THA,Thailand,2042,baseline,2.0685742739182738,0.0,114.92079299546009,,,,
THA,Thailand,2043,baseline,2.1834950669137334,0.0,114.92079299545965,,,,
THA,Thailand,2044,baseline,2.2984158599091926,0.0,114.92079299545921,,,,
THA,Thailand,2045,baseline,2.4133366529046527,0.0,114.92079299546009,,,,
THA,Thailand,2046,baseline,2.5282574459001124,0.0,114.92079299545965,,,,
THA,Thailand,2047,baseline,2.6431782388955716,0.0,114.92079299545921,,,,
THA,Thailand,2048,baseline,2.7580990318910317,0.0,114.92079299546009,,,,
THA,Thailand,2049,baseline,2.8730198248864913,0.0,114.92079299545965,,,,
THA,Thailand,2050,baseline,2.987940617881951,0.0,114.92079299545965,,,,
THA,Thailand,2025,ndc,0.1149207929954596,0.0,114.92079299545959,,,,
THA,Thailand,2026,ndc,0.2189783539909192,0.0,104.0575609954596,,,,
THA,Thailand,2027,ndc,0.3121726829863789,0.0,93.19432899545971,,,,
THA,Thailand,2028,ndc,0.3945037799818387,0.0,82.33109699545982,,,,
THA,Thailand,2029,ndc,0.4659716449772982,0.0,71.46786499545948,,,,
THA,Thailand,2030,ndc,0.5265762779727579,0.0,60.60463299545965,,,,
THA,Thailand,2031,ndc,0.5763176789682174,0.0,49.74140099545954,,,,
THA,Thailand,2032,ndc,0.6151958479636772,0.0,38.878168995459816,,,,
THA,Thailand,2033,ndc,0.6432107849591366,0.0,28.01493699545943,,,,
THA,Thailand,2034,ndc,0.6603624899545963,0.0,17.151704995459703,,,,
THA,Thailand,2035,ndc,0.6666509629500559,0.0,6.2884729954595375,,,,
THA,Thailand,2036,ndc,0.6620762039455155,0.0,-4.574759004540407,,,,
THA,Thailand,2037,ndc,0.6466382129409753,0.0,-15.43799100454013,,,,
THA,Thailand,2038,ndc,0.620336989936435,0.0,-26.301223004540297,,,,
THA,Thailand,2039,ndc,0.5831725349318946,0.0,-37.164455004540464,,,,
THA,Thailand,2040,ndc,0.5351448479273544,0.0,-48.027687004540184,,,,
THA,Thailand,2041,ndc,0.4762539289228136,0.0,-58.8909190045408,,,,
THA,Thailand,2042,ndc,0.4064997779182731,0.0,-69.75415100454052,,,,
THA,Thailand,2043,ndc,0.3258823949137333,0.0,-80.6173830045398,,,,
THA,Thailand,2044,ndc,0.2344017799091928,0.0,-91.48061500454047,,,,
THA,Thailand,2045,ndc,0.1320579329046523,0.0,-102.34384700454052,,,,
THA,Thailand,2046,ndc,0.0188508539001119,0.0,-113.20707900454039,,,,
THA,Thailand,2047,ndc,-0.1052194571044284,0.0,-124.0703110045403,,,,
THA,Thailand,2048,ndc,-0.2401530001089691,0.0,-134.9335430045407,,,,
THA,Thailand,2049,ndc,-0.385949775113509,0.0,-145.79677500453988,,,,
THA,Thailand,2050,ndc,-0.5426097821180491,0.0,-156.66000700454015,,,,
TKM,Turkmenistan,2025,ambitious,0.0455335821943036,0.0,45.5335821943036,,,,
TKM,Turkmenistan,2026,ambitious,0.0891414187114095,0.0,43.6078365171059,,,,
TKM,Turkmenistan,2027,ambitious,0.1309402213928583,0.0,41.7988026814488,,,,
TKM,Turkmenistan,2028,ambitious,0.1710364039780396,0.0,40.0961825851813,,,,
TKM,Turkmenistan,2029,ambitious,0.2095272590299838,0.0,38.49085505194419,,,,
TKM,Turkmenistan,2030,ambitious,0.246501971399262,0.0,36.974712369278215,,,,
TKM,Turkmenistan,2031,ambitious,0.2834766837685402,0.0,36.97471236927819,,,,
TKM,Turkmenistan,2032,ambitious,0.3204513961378183,0.0,36.97471236927813,,,,
TKM,Turkmenistan,2033,ambitious,0.3574261085070965,0.0,36.97471236927819,,,,
TKM,Turkmenistan,2034,ambitious,0.3944008208763747,0.0,36.97471236927819,,,,
TKM,Turkmenistan,2035,ambitious,0.4313755332456527,0.0,36.974712369278016,,,,
TKM,Turkmenistan,2036,ambitious,0.4683502456149309,0.0,36.97471236927819,,,,
TKM,Turkmenistan,2037,ambitious,0.5053249579842092,0.0,36.97471236927829,,,,
TKM,Turkmenistan,2038,ambitious,0.5422996703534873,0.0,36.97471236927807,,,,
TKM,Turkmenistan,2039,ambitious,0.5792743827227655,0.0,36.97471236927829,,,,
TKM,Turkmenistan,2040,ambitious,0.6162490950920436,0.0,36.97471236927807,,,,
TKM,Turkmenistan,2041,ambitious,0.6532238074613217,0.0,36.97471236927807,,,,
TKM,Turkmenistan,2042,ambitious,0.6901985198306,0.0,36.97471236927829,,,,
TKM,Turkmenistan,2043,ambitious,0.7271732321998781,0.0,36.97471236927807,,,,
TKM,Turkmenistan,2044,ambitious,0.7641479445691562,0.0,36.97471236927819,,,,
TKM,Turkmenistan,2045,ambitious,0.8011226569384343,0.0,36.97471236927807,,,,
TKM,Turkmenistan,2046,ambitious,0.8380973693077126,0.0,36.97471236927829,,,,
TKM,Turkmenistan,2047,ambitious,0.8750720816769907,0.0,36.97471236927807,,,,
TKM,Turkmenistan,2048,ambitious,0.9120467940462688,0.0,36.97471236927807,,,,
TKM,Turkmenistan,2049,ambitious,0.9490215064155472,0.0,36.97471236927841,,,,
TKM,Turkmenistan,2050,ambitious,0.9859962187848252,0.0,36.97471236927807,,,,
TKM,Turkmenistan,2025,baseline,0.0475877108952505,0.0,47.587710895250495,,,,
TKM,Turkmenistan,2026,baseline,0.0951754217905011,0.0,47.58771089525061,,,,
TKM,Turkmenistan,2027,baseline,0.1427631326857517,0.0,47.58771089525059,,,,
TKM,Turkmenistan,2028,baseline,0.1903508435810023,0.0,47.5877108952506,,,,
TKM,Turkmenistan,2029,baseline,0.2379385544762529,0.0,47.5877108952506,,,,
TKM,Turkmenistan,2030,baseline,0.2855262653715035,0.0,47.5877108952506,,,,
TKM,Turkmenistan,2031,baseline,0.3331139762667541,0.0,47.5877108952506,,,,
TKM,Turkmenistan,2032,baseline,0.3807016871620047,0.0,47.5877108952506,,,,
TKM,Turkmenistan,2033,baseline,0.4282893980572553,0.0,47.5877108952506,,,,
TKM,Turkmenistan,2034,baseline,0.4758771089525058,0.0,47.58771089525049,,,,
TKM,Turkmenistan,2035,baseline,0.5234648198477565,0.0,47.58771089525071,,,,
TKM,Turkmenistan,2036,baseline,0.571052530743007,0.0,47.58771089525049,,,,
TKM,Turkmenistan,2037,baseline,0.6186402416382575,0.0,47.58771089525049,,,,
TKM,Turkmenistan,2038,baseline,0.6662279525335082,0.0,47.58771089525071,,,,
TKM,Turkmenistan,2039,baseline,0.7138156634287587,0.0,47.58771089525049,,,,
TKM,Turkmenistan,2040,baseline,0.7614033743240094,0.0,47.58771089525071,,,,
TKM,Turkmenistan,2041,baseline,0.8089910852192599,0.0,47.58771089525049,,,,
TKM,Turkmenistan,2042,baseline,0.8565787961145106,0.0,47.58771089525071,,,,
TKM,Turkmenistan,2043,baseline,0.9041665070097612,0.0,47.5877108952506,,,,
TKM,Turkmenistan,2044,baseline,0.9517542179050116,0.0,47.58771089525038,,,,
TKM,Turkmenistan,2045,baseline,0.9993419288002622,0.0,47.5877108952506,,,,
TKM,Turkmenistan,2046,baseline,1.046929639695513,0.0,47.58771089525082,,,,
TKM,Turkmenistan,2047,baseline,1.0945173505907633,0.0,47.58771089525027,,,,
TKM,Turkmenistan,2048,baseline,1.142105061486014,0.0,47.58771089525071,,,,
TKM,Turkmenistan,2049,baseline,1.1896927723812647,0.0,47.58771089525071,,,,
TKM,Turkmenistan,2050,baseline,1.237280483276515,0.0,47.58771089525027,,,,
TKM,Turkmenistan,2025,ndc,0.0475877108952505,0.0,47.587710895250495,,,,
TKM,Turkmenistan,2026,ndc,0.0926283017905011,0.0,45.04059089525061,,,,
TKM,Turkmenistan,2027,ndc,0.1351217726857517,0.0,42.4934708952506,,,,
TKM,Turkmenistan,2028,ndc,0.1750681235810023,0.0,39.94635089525059,,,,
TKM,Turkmenistan,2029,ndc,0.2124673544762529,0.0,37.399230895250604,,,,
TKM,Turkmenistan,2030,ndc,0.2473194653715034,0.0,34.852110895250505,,,,
TKM,Turkmenistan,2031,ndc,0.2796244562667541,0.0,32.30499089525068,,,,
TKM,Turkmenistan,2032,ndc,0.3093823271620046,0.0,29.757870895250505,,,,
TKM,Turkmenistan,2033,ndc,0.3365930780572552,0.0,27.2107508952506,,,,
TKM,Turkmenistan,2034,ndc,0.3612567089525058,0.0,24.663630895250588,,,,
TKM,Turkmenistan,2035,ndc,0.3833732198477563,0.0,22.116510895250517,,,,
TKM,Turkmenistan,2036,ndc,0.402942610743007,0.0,19.569390895250727,,,,
TKM,Turkmenistan,2037,ndc,0.4199648816382575,0.0,17.02227089525049,,,,
TKM,Turkmenistan,2038,ndc,0.4344400325335081,0.0,14.475150895250588,,,,
TKM,Turkmenistan,2039,ndc,0.4463680634287587,0.0,11.928030895250574,,,,
TKM,Turkmenistan,2040,ndc,0.4557489743240093,0.0,9.380910895250615,,,,
TKM,Turkmenistan,2041,ndc,0.4625827652192599,0.0,6.833790895250602,,,,
TKM,Turkmenistan,2042,ndc,0.4668694361145105,0.0,4.286670895250588,,,,
TKM,Turkmenistan,2043,ndc,0.4686089870097611,0.0,1.73955089525063,,,,
TKM,Turkmenistan,2044,ndc,0.4678014179050116,0.0,-0.8075691047494948,,,,
TKM,Turkmenistan,2045,ndc,0.4644467288002621,0.0,-3.3546891047495087,,,,
TKM,Turkmenistan,2046,ndc,0.4585449196955128,0.0,-5.901809104749301,,,,
TKM,Turkmenistan,2047,ndc,0.4500959905907633,0.0,-8.448929104749537,,,,
TKM,Turkmenistan,2048,ndc,0.4390999414860139,0.0,-10.996049104749384,,,,
TKM,Turkmenistan,2049,ndc,0.4255567723812645,0.0,-13.543169104749397,,,,
TKM,Turkmenistan,2050,ndc,0.4094664832765151,0.0,-16.09028910474941,,,,
TTO,Trinidad and Tobago,2025,ambitious,0.0322638264020044,0.0,32.2638264020044,,,,
TTO,Trinidad and Tobago,2026,ambitious,0.063294816907493,0.0,31.030990505488603,,,,
TTO,Trinidad and Tobago,2027,ambitious,0.0931762882670875,0.0,29.8814713595945,,,,
TTO,Trinidad and Tobago,2028,ambitious,0.1219833873073612,0.0,28.807099040273705,,,,
TTO,Trinidad and Tobago,2029,ambitious,0.1497841252964589,0.0,27.800737989097698,,,,
TTO,Trinidad and Tobago,2030,ambitious,0.1766402536352383,0.0,26.8561283387794,,,,
TTO,Trinidad and Tobago,2031,ambitious,0.2034963819740178,0.0,26.856128338779484,,,,
TTO,Trinidad and Tobago,2032,ambitious,0.2303525103127972,0.0,26.8561283387794,,,,
TTO,Trinidad and Tobago,2033,ambitious,0.2572086386515766,0.0,26.856128338779428,,,,
TTO,Trinidad and Tobago,2034,ambitious,0.2840647669903561,0.0,26.856128338779484,,,,
TTO,Trinidad and Tobago,2035,ambitious,0.3109208953291355,0.0,26.856128338779428,,,,
TTO,Trinidad and Tobago,2036,ambitious,0.337777023667915,0.0,26.856128338779484,,,,
TTO,Trinidad and Tobago,2037,ambitious,0.3646331520066944,0.0,26.85612833877937,,,,
TTO,Trinidad and Tobago,2038,ambitious,0.3914892803454738,0.0,26.856128338779428,,,,
TTO,Trinidad and Tobago,2039,ambitious,0.4183454086842533,0.0,26.856128338779484,,,,
TTO,Trinidad and Tobago,2040,ambitious,0.4452015370230327,0.0,26.856128338779428,,,,
TTO,Trinidad and Tobago,2041,ambitious,0.4720576653618121,0.0,26.85612833877937,,,,
TTO,Trinidad and Tobago,2042,ambitious,0.4989137937005916,0.0,26.856128338779484,,,,
TTO,Trinidad and Tobago,2043,ambitious,0.525769922039371,0.0,26.856128338779428,,,,
TTO,Trinidad and Tobago,2044,ambitious,0.5526260503781504,0.0,26.85612833877937,,,,
TTO,Trinidad and Tobago,2045,ambitious,0.5794821787169299,0.0,26.856128338779484,,,,
TTO,Trinidad and Tobago,2046,ambitious,0.6063383070557093,0.0,26.856128338779484,,,,
TTO,Trinidad and Tobago,2047,ambitious,0.6331944353944887,0.0,26.85612833877937,,,,
TTO,Trinidad and Tobago,2048,ambitious,0.6600505637332682,0.0,26.856128338779484,,,,
TTO,Trinidad and Tobago,2049,ambitious,0.6869066920720477,0.0,26.856128338779484,,,,
TTO,Trinidad and Tobago,2050,ambitious,0.7137628204108272,0.0,26.856128338779484,,,,
TTO,Trinidad and Tobago,2025,baseline,0.0335893778126673,0.0,33.5893778126673,,,,
TTO,Trinidad and Tobago,2026,baseline,0.0671787556253346,0.0,33.5893778126673,,,,
TTO,Trinidad and Tobago,2027,baseline,0.1007681334380019,0.0,33.5893778126673,,,,
TTO,Trinidad and Tobago,2028,baseline,0.1343575112506692,0.0,33.5893778126673,,,,
TTO,Trinidad and Tobago,2029,baseline,0.1679468890633365,0.0,33.5893778126673,,,,
TTO,Trinidad and Tobago,2030,baseline,0.2015362668760039,0.0,33.58937781266741,,,,
TTO,Trinidad and Tobago,2031,baseline,0.2351256446886712,0.0,33.5893778126673,,,,
TTO,Trinidad and Tobago,2032,baseline,0.2687150225013385,0.0,33.5893778126673,,,,
TTO,Trinidad and Tobago,2033,baseline,0.3023044003140058,0.0,33.5893778126673,,,,
TTO,Trinidad and Tobago,2034,baseline,0.3358937781266731,0.0,33.5893778126673,,,,
TTO,Trinidad and Tobago,2035,baseline,0.3694831559393405,0.0,33.58937781266741,,,,
TTO,Trinidad and Tobago,2036,baseline,0.4030725337520078,0.0,33.5893778126673,,,,
TTO,Trinidad and Tobago,2037,baseline,0.4366619115646751,0.0,33.5893778126673,,,,
TTO,Trinidad and Tobago,2038,baseline,0.4702512893773424,0.0,33.5893778126673,,,,
TTO,Trinidad and Tobago,2039,baseline,0.5038406671900097,0.0,33.58937781266735,,,,
TTO,Trinidad and Tobago,2040,baseline,0.537430045002677,0.0,33.589377812667244,,,,
TTO,Trinidad and Tobago,2041,baseline,0.5710194228153443,0.0,33.58937781266735,,,,
TTO,Trinidad and Tobago,2042,baseline,0.6046088006280117,0.0,33.58937781266735,,,,
TTO,Trinidad and Tobago,2043,baseline,0.6381981784406789,0.0,33.589377812667244,,,,
TTO,Trinidad and Tobago,2044,baseline,0.6717875562533462,0.0,33.589377812667244,,,,
TTO,Trinidad and Tobago,2045,baseline,0.7053769340660136,0.0,33.589377812667465,,,,
TTO,Trinidad and Tobago,2046,baseline,0.738966311878681,0.0,33.58937781266735,,,,
TTO,Trinidad and Tobago,2047,baseline,0.7725556896913482,0.0,33.589377812667244,,,,
TTO,Trinidad and Tobago,2048,baseline,0.8061450675040156,0.0,33.58937781266735,,,,
TTO,Trinidad and Tobago,2049,baseline,0.8397344453166828,0.0,33.589377812667244,,,,
TTO,Trinidad and Tobago,2050,baseline,0.8733238231293502,0.0,33.58937781266735,,,,
TTO,Trinidad and Tobago,2025,ndc,0.0335893778126673,0.0,33.5893778126673,,,,
TTO,Trinidad and Tobago,2026,ndc,0.0657156676253346,0.0,32.126289812667295,,,,
TTO,Trinidad and Tobago,2027,ndc,0.0963788694380019,0.0,30.66320181266731,,,,
TTO,Trinidad and Tobago,2028,ndc,0.1255789832506692,0.0,29.200113812667308,,,,
TTO,Trinidad and Tobago,2029,ndc,0.1533160090633366,0.0,27.737025812667376,,,,
TTO,Trinidad and Tobago,2030,ndc,0.1795899468760039,0.0,26.27393781266732,,,,
TTO,Trinidad and Tobago,2031,ndc,0.2044007966886712,0.0,24.81084981266729,,,,
TTO,Trinidad and Tobago,2032,ndc,0.2277485585013385,0.0,23.34776181266729,,,,
TTO,Trinidad and Tobago,2033,ndc,0.2496332323140058,0.0,21.884673812667316,,,,
TTO,Trinidad and Tobago,2034,ndc,0.2700548181266732,0.0,20.4215858126674,,,,
TTO,Trinidad and Tobago,2035,ndc,0.2890133159393405,0.0,18.958497812667286,,,,
TTO,Trinidad and Tobago,2036,ndc,0.3065087257520078,0.0,17.49540981266734,,,,
TTO,Trinidad and Tobago,2037,ndc,0.3225410475646751,0.0,16.032321812667284,,,,
TTO,Trinidad and Tobago,2038,ndc,0.3371102813773424,0.0,14.569233812667282,,,,
TTO,Trinidad and Tobago,2039,ndc,0.3502164271900098,0.0,13.10614581266739,,,,
TTO,Trinidad and Tobago,2040,ndc,0.3618594850026771,0.0,11.643057812667335,,,,
TTO,Trinidad and Tobago,2041,ndc,0.3720394548153444,0.0,10.179969812667277,,,,
TTO,Trinidad and Tobago,2042,ndc,0.3807563366280117,0.0,8.716881812667332,,,,
TTO,Trinidad and Tobago,2043,ndc,0.388010130440679,0.0,7.253793812667276,,,,
TTO,Trinidad and Tobago,2044,ndc,0.3938008362533464,0.0,5.790705812667385,,,,
TTO,Trinidad and Tobago,2045,ndc,0.3981284540660137,0.0,4.327617812667328,,,,
TTO,Trinidad and Tobago,2046,ndc,0.400992983878681,0.0,2.8645298126672714,,,,
TTO,Trinidad and Tobago,2047,ndc,0.4023944256913483,0.0,1.4014418126673256,,,,
TTO,Trinidad and Tobago,2048,ndc,0.4023327795040156,0.0,-0.061646187332731195,,,,
TTO,Trinidad and Tobago,2049,ndc,0.4008080453166829,0.0,-1.524734187332677,,,,
TTO,Trinidad and Tobago,2050,ndc,0.3978202231293503,0.0,-2.9878221873326227,,,,
TUR,Turkiye,2025,ambitious,0.2273236058051157,0.0,227.3236058051157,,,,
TUR,Turkiye,2026,ambitious,0.4417175503205474,0.0,214.39394451543168,,,,
TUR,Turkiye,2027,ambitious,0.6439654493819948,0.0,202.24789906144747,,,,
TUR,Turkiye,2028,ambitious,0.8347817762514226,0.0,190.81632686942774,,,,
TUR,Turkiye,2029,ambitious,1.014819763625487,0.0,180.03798737406441,,,,
TUR,Turkiye,2030,ambitious,1.1846782081427922,0.0,169.85844451730526,,,,
TUR,Turkiye,2031,ambitious,1.3545366526600973,0.0,169.85844451730503,,,,
TUR,Turkiye,2032,ambitious,1.524395097177402,0.0,169.8584445173048,,,,
TUR,Turkiye,2033,ambitious,1.694253541694707,0.0,169.85844451730503,,,,
TUR,Turkiye,2034,ambitious,1.8641119862120124,0.0,169.85844451730526,,,,
TUR,Turkiye,2035,ambitious,2.033970430729317,0.0,169.8584445173048,,,,
TUR,Turkiye,2036,ambitious,2.2038288752466224,0.0,169.85844451730526,,,,
TUR,Turkiye,2037,ambitious,2.3736873197639277,0.0,169.85844451730526,,,,
TUR,Turkiye,2038,ambitious,2.5435457642812325,0.0,169.8584445173048,,,,
TUR,Turkiye,2039,ambitious,2.7134042087985377,0.0,169.85844451730526,,,,
TUR,Turkiye,2040,ambitious,2.883262653315843,0.0,169.85844451730526,,,,
TUR,Turkiye,2041,ambitious,3.0531210978331473,0.0,169.85844451730435,,,,
TUR,Turkiye,2042,ambitious,3.2229795423504526,0.0,169.85844451730526,,,,
TUR,Turkiye,2043,ambitious,3.3928379868677583,0.0,169.85844451730568,,,,
TUR,Turkiye,2044,ambitious,3.562696431385062,0.0,169.85844451730392,,,,
TUR,Turkiye,2045,ambitious,3.732554875902368,0.0,169.85844451730568,,,,
TUR,Turkiye,2046,ambitious,3.902413320419672,0.0,169.85844451730392,,,,
TUR,Turkiye,2047,ambitious,4.0722717649369775,0.0,169.85844451730568,,,,
TUR,Turkiye,2048,ambitious,4.242130209454283,0.0,169.85844451730526,,,,
TUR,Turkiye,2049,ambitious,4.411988653971588,0.0,169.85844451730526,,,,
TUR,Turkiye,2050,ambitious,4.581847098488893,0.0,169.85844451730526,,,,
TUR,Turkiye,2025,baseline,0.2411152445140648,0.0,241.11524451406478,,,,
TUR,Turkiye,2026,baseline,0.4822304890281296,0.0,241.11524451406478,,,,
TUR,Turkiye,2027,baseline,0.7233457335421944,0.0,241.11524451406484,,,,
TUR,Turkiye,2028,baseline,0.9644609780562592,0.0,241.11524451406473,,,,
TUR,Turkiye,2029,baseline,1.2055762225703242,0.0,241.11524451406495,,,,
TUR,Turkiye,2030,baseline,1.446691467084389,0.0,241.11524451406473,,,,
TUR,Turkiye,2031,baseline,1.687806711598454,0.0,241.11524451406518,,,,
TUR,Turkiye,2032,baseline,1.9289219561125184,0.0,241.1152445140643,,,,
TUR,Turkiye,2033,baseline,2.1700372006265836,0.0,241.11524451406518,,,,
TUR,Turkiye,2034,baseline,2.4111524451406483,0.0,241.11524451406473,,,,
TUR,Turkiye,2035,baseline,2.652267689654713,0.0,241.11524451406473,,,,
TUR,Turkiye,2036,baseline,2.893382934168778,0.0,241.11524451406473,,,,
TUR,Turkiye,2037,baseline,3.1344981786828425,0.0,241.11524451406473,,,,
TUR,Turkiye,2038,baseline,3.3756134231969077,0.0,241.11524451406518,,,,
TUR,Turkiye,2039,baseline,3.616728667710973,0.0,241.11524451406518,,,,
TUR,Turkiye,2040,baseline,3.857843912225037,0.0,241.1152445140643,,,,
TUR,Turkiye,2041,baseline,4.098959156739102,0.0,241.11524451406518,,,,
TUR,Turkiye,2042,baseline,4.340074401253167,0.0,241.11524451406473,,,,
TUR,Turkiye,2043,baseline,4.581189645767233,0.0,241.11524451406564,,,,
TUR,Turkiye,2044,baseline,4.822304890281297,0.0,241.11524451406385,,,,
TUR,Turkiye,2045,baseline,5.0634201347953605,0.0,241.11524451406385,,,,
TUR,Turkiye,2046,baseline,5.304535379309426,0.0,241.11524451406564,,,,
TUR,Turkiye,2047,baseline,5.545650623823492,0.0,241.11524451406564,,,,
TUR,Turkiye,2048,baseline,5.786765868337556,0.0,241.11524451406385,,,,
TUR,Turkiye,2049,baseline,6.027881112851619,0.0,241.11524451406385,,,,
TUR,Turkiye,2050,baseline,6.268996357365685,0.0,241.11524451406564,,,,
TUR,Turkiye,2025,ndc,0.2411152445140648,0.0,241.11524451406478,,,,
TUR,Turkiye,2026,ndc,0.4651288570281297,0.0,224.01361251406493,,,,
TUR,Turkiye,2027,ndc,0.6720408375421945,0.0,206.91198051406474,,,,
TUR,Turkiye,2028,ndc,0.8618511860562593,0.0,189.81034851406486,,,,
TUR,Turkiye,2029,ndc,1.034559902570324,0.0,172.70871651406472,,,,
TUR,Turkiye,2030,ndc,1.190166987084389,0.0,155.60708451406492,,,,
TUR,Turkiye,2031,ndc,1.328672439598454,0.0,138.50545251406498,,,,
TUR,Turkiye,2032,ndc,1.4500762601125186,0.0,121.40382051406462,,,,
TUR,Turkiye,2033,ndc,1.5543784486265837,0.0,104.30218851406514,,,,
TUR,Turkiye,2034,ndc,1.641579005140648,0.0,87.20055651406433,,,,
TUR,Turkiye,2035,ndc,1.711677929654713,0.0,70.09892451406508,,,,
TUR,Turkiye,2036,ndc,1.764675222168778,0.0,52.99729251406493,,,,
TUR,Turkiye,2037,ndc,1.8005708826828428,0.0,35.89566051406479,,,,
TUR,Turkiye,2038,ndc,1.819364911196908,0.0,18.794028514065086,,,,
TUR,Turkiye,2039,ndc,1.8210573077109724,0.0,1.692396514064498,,,,
TUR,Turkiye,2040,ndc,1.8056480722250368,0.0,-15.409235485935646,,,,
TUR,Turkiye,2041,ndc,1.773137204739102,0.0,-32.51086748593468,,,,
TUR,Turkiye,2042,ndc,1.723524705253166,0.0,-49.612499485936155,,,,
TUR,Turkiye,2043,ndc,1.6568105737672312,0.0,-66.71413148593474,,,,
TUR,Turkiye,2044,ndc,1.5729948102812958,0.0,-83.81576348593534,,,,
TUR,Turkiye,2045,ndc,1.4720774147953612,0.0,-100.91739548593459,,,,
TUR,Turkiye,2046,ndc,1.3540583873094256,0.0,-118.01902748593562,,,,
TUR,Turkiye,2047,ndc,1.21893772782349,0.0,-135.12065948593553,,,,
TUR,Turkiye,2048,ndc,1.0667154363375548,0.0,-152.22229148593524,,,,
TUR,Turkiye,2049,ndc,0.8973915128516197,0.0,-169.32392348593515,,,,
TUR,Turkiye,2050,ndc,0.7109659573656844,0.0,-186.42555548593532,,,,
UKR,Ukraine,2025,ambitious,0.0949473692143148,0.0,94.9473692143148,,,,
UKR,Ukraine,2026,ambitious,0.1843513493162982,0.0,89.40398010198341,,,,
UKR,Ukraine,2027,ambitious,0.2685479032824203,0.0,84.19655396612208,,,,
UKR,Ukraine,2028,ambitious,0.3478433502971126,0.0,79.29544701469233,,,,
UKR,Ukraine,2029,ambitious,0.4225177536147153,0.0,74.67440331760267,,,,
UKR,Ukraine,2030,ambitious,0.4928278378850422,0.0,70.31008427032693,,,,
UKR,Ukraine,2031,ambitious,0.5631379221553692,0.0,70.31008427032698,,,,
UKR,Ukraine,2032,ambitious,0.6334480064256962,0.0,70.31008427032704,,,,
UKR,Ukraine,2033,ambitious,0.7037580906960232,0.0,70.31008427032704,,,,
UKR,Ukraine,2034,ambitious,0.7740681749663503,0.0,70.31008427032704,,,,
UKR,Ukraine,2035,ambitious,0.8443782592366771,0.0,70.31008427032681,,,,
UKR,Ukraine,2036,ambitious,0.914688343507004,0.0,70.31008427032693,,,,
UKR,Ukraine,2037,ambitious,0.9849984277773312,0.0,70.31008427032714,,,,
UKR,Ukraine,2038,ambitious,1.0553085120476582,0.0,70.31008427032704,,,,
UKR,Ukraine,2039,ambitious,1.1256185963179852,0.0,70.31008427032704,,,,
UKR,Ukraine,2040,ambitious,1.1959286805883125,0.0,70.31008427032725,,,,
UKR,Ukraine,2041,ambitious,1.2662387648586388,0.0,70.31008427032637,,,,
UKR,Ukraine,2042,ambitious,1.336548849128966,0.0,70.31008427032725,,,,
UKR,Ukraine,2043,ambitious,1.406858933399293,0.0,70.31008427032681,,,,
UKR,Ukraine,2044,ambitious,1.47716901766962,0.0,70.31008427032704,,,,
UKR,Ukraine,2045,ambitious,1.547479101939947,0.0,70.31008427032704,,,,
UKR,Ukraine,2046,ambitious,1.617789186210274,0.0,70.31008427032704,,,,
UKR,Ukraine,2047,ambitious,1.688099270480601,0.0,70.31008427032704,,,,
UKR,Ukraine,2048,ambitious,1.758409354750928,0.0,70.31008427032704,,,,
UKR,Ukraine,2049,ambitious,1.8287194390212544,0.0,70.31008427032637,,,,
UKR,Ukraine,2050,ambitious,1.8990295232915817,0.0,70.31008427032725,,,,
UKR,Ukraine,2025,baseline,0.1008603176007597,0.0,100.8603176007597,,,,
UKR,Ukraine,2026,baseline,0.2017206352015194,0.0,100.8603176007597,,,,
UKR,Ukraine,2027,baseline,0.3025809528022791,0.0,100.8603176007597,,,,
UKR,Ukraine,2028,baseline,0.4034412704030388,0.0,100.8603176007597,,,,
UKR,Ukraine,2029,baseline,0.5043015880037984,0.0,100.86031760075964,,,,
UKR,Ukraine,2030,baseline,0.6051619056045583,0.0,100.86031760075986,,,,
