iso_code,year,ef_kg_per_kwh
COG,2009,0.35185
COG,2010,0.42308
COG,2011,0.375
COG,2012,0.39644999999999997
COG,2013,0.41176999999999997
COG,2014,0.42775
COG,2015,0.54348
COG,2016,0.56122
COG,2017,0.54576
COG,2018,0.59672
COG,2019,0.65803
COG,2020,0.66583
COG,2021,0.67157
COG,2022,0.70935
COG,2023,0.71373
COK,2000,0.66667
COK,2001,0.66667
COK,2002,0.66667
COK,2003,0.66667
COK,2004,0.66667
COK,2005,0.66667
COK,2006,0.66667
COK,2007,0.66667
COK,2008,0.66667
COK,2009,0.66667
COK,2010,0.66667
COK,2011,0.66667
COK,2012,0.66667
COK,2013,0.66667
COK,2014,0.66667
COK,2015,0.66667
COK,2016,0.66667
COK,2017,0.5
COK,2018,0.4
COK,2019,0.5
COK,2020,0.5
COK,2021,0.25
COK,2022,0.25
CRI,2000,0.03061
CRI,2001,0.03478
CRI,2002,0.03639
CRI,2003,0.039729999999999994
CRI,2004,0.03133
CRI,2005,0.047619999999999996
CRI,2006,0.06729
CRI,2007,0.07795
CRI,2008,0.07234
CRI,2009,0.05844
CRI,2010,0.0694
CRI,2011,0.0841
CRI,2012,0.08012000000000001
CRI,2013,0.10304
CRI,2014,0.09340999999999999
CRI,2015,0.03343
CRI,2016,0.03867
CRI,2017,0.02837
CRI,2018,0.03497
CRI,2019,0.03152
CRI,2020,0.0273
CRI,2021,0.025920000000000002
CRI,2022,0.024120000000000003
CRI,2023,0.02477
CRI,2024,0.06301
CIV,2000,0.36457999999999996
CIV,2001,0.36271
CIV,2002,0.38563
CIV,2003,0.36811
CIV,2004,0.38364
CIV,2005,0.41623000000000004
CIV,2006,0.40957
CIV,2007,0.38077999999999995
CIV,2008,0.37824
CIV,2009,0.36239
CIV,2010,0.41345
CIV,2011,0.39967
CIV,2012,0.42571
CIV,2013,0.44692000000000004
CIV,2014,0.44015
CIV,2015,0.47586
CIV,2016,0.47507
CIV,2017,0.44664
CIV,2018,0.3994
CIV,2019,0.38274
CIV,2020,0.39609
CIV,2021,0.43172000000000005
CIV,2022,0.41316
CIV,2023,0.39353
HRV,2000,0.30241
HRV,2001,0.30667
HRV,2002,0.37037
HRV,2003,0.41413
HRV,2004,0.31507
HRV,2005,0.3364
HRV,2006,0.34702
HRV,2007,0.42025999999999997
HRV,2008,0.38262999999999997
HRV,2009,0.30187
HRV,2010,0.26843
HRV,2011,0.37489
HRV,2012,0.35194
HRV,2013,0.25610000000000005
HRV,2014,0.22636
HRV,2015,0.27491000000000004
HRV,2016,0.2754
HRV,2017,0.25574
HRV,2018,0.20118
HRV,2019,0.24269
HRV,2020,0.22676
HRV,2021,0.21046
HRV,2022,0.24468
HRV,2023,0.19733
HRV,2024,0.17448
CUB,2000,0.63074
CUB,2001,0.63203
CUB,2002,0.63098
CUB,2003,0.6375700000000001
CUB,2004,0.63747
CUB,2005,0.64886
CUB,2006,0.65027
CUB,2007,0.6502
CUB,2008,0.64593
CUB,2009,0.6457999999999999
CUB,2010,0.64885
CUB,2011,0.6484500000000001
CUB,2012,0.6456900000000001
CUB,2013,0.63948
CUB,2014,0.64334
CUB,2015,0.6439400000000001
CUB,2016,0.6433099999999999
CUB,2017,0.6456000000000001
CUB,2018,0.64712
CUB,2019,0.64106
CUB,2020,0.6389900000000001
CUB,2021,0.63881
CUB,2022,0.6402599999999999
CUB,2023,0.63898
CYP,2000,0.65875
CYP,2001,0.65916
CYP,2002,0.65699
CYP,2003,0.65679
CYP,2004,0.65714
CYP,2005,0.65753
CYP,2006,0.65807
CYP,2007,0.65708
CYP,2008,0.6568099999999999
CYP,2009,0.65643
CYP,2010,0.64916
CYP,2011,0.63821
CYP,2012,0.62288
CYP,2013,0.61072
CYP,2014,0.6129
CYP,2015,0.60352
CYP,2016,0.60327
CYP,2017,0.606
CYP,2018,0.59881
CYP,2019,0.59612
CYP,2020,0.5814400000000001
CYP,2021,0.56445
CYP,2022,0.55513
CYP,2023,0.53484
CYP,2024,0.51224
CZE,2000,0.7670800000000001
CZE,2001,0.75182
CZE,2002,0.6993400000000001
CZE,2003,0.65189
CZE,2004,0.6401699999999999
CZE,2005,0.64665
CZE,2006,0.6341100000000001
CZE,2007,0.65227
CZE,2008,0.62752
CZE,2009,0.60314
CZE,2010,0.59364
CZE,2011,0.58356
CZE,2012,0.5527799999999999
CZE,2013,0.5275299999999999
CZE,2014,0.53083
CZE,2015,0.55316
CZE,2016,0.5739
CZE,2017,0.5423300000000001
CZE,2018,0.53259
CZE,2019,0.5035
CZE,2020,0.46018000000000003
CZE,2021,0.47179000000000004
CZE,2022,0.48836
CZE,2023,0.44255
CZE,2024,0.41386
DNK,2000,0.62789
DNK,2001,0.63079
DNK,2002,0.6186699999999999
DNK,2003,0.65151
DNK,2004,0.58126
DNK,2005,0.5526599999999999
DNK,2006,0.63534
DNK,2007,0.59709
DNK,2008,0.5772999999999999
DNK,2009,0.5829
DNK,2010,0.54039
DNK,2011,0.48647
DNK,2012,0.43113999999999997
DNK,2013,0.47241000000000005
DNK,2014,0.40075
DNK,2015,0.31376
DNK,2016,0.36086
DNK,2017,0.28285000000000005
DNK,2018,0.29692
DNK,2019,0.20429
DNK,2020,0.18894
DNK,2021,0.22297
DNK,2022,0.2012
DNK,2023,0.14981
DNK,2024,0.14306
DJI,2000,0.66667
DJI,2001,0.68421
DJI,2002,0.65
DJI,2003,0.65
DJI,2004,0.63636
DJI,2005,0.66667
DJI,2006,0.64516
DJI,2007,0.65625
DJI,2008,0.64706
DJI,2009,0.65714
DJI,2010,0.6578999999999999
DJI,2011,0.66667
DJI,2012,0.66667
DJI,2013,0.65116
DJI,2014,0.7
DJI,2015,0.66667
DJI,2016,0.66667
DJI,2017,0.66667
DJI,2018,0.6
DJI,2019,0.66667
DJI,2020,0.69231
DJI,2021,0.45
DJI,2022,0.45
DJI,2023,0.45
DMA,2000,0.375
DMA,2001,0.375
DMA,2002,0.42857
DMA,2003,0.375
DMA,2004,0.45455
DMA,2005,0.5
DMA,2006,0.5
DMA,2007,0.58333
DMA,2008,0.53846
DMA,2009,0.53846
DMA,2010,0.57143
DMA,2011,0.46667000000000003
DMA,2012,0.5333300000000001
DMA,2013,0.46667000000000003
DMA,2014,0.5333300000000001
DMA,2015,0.6
DMA,2016,0.5
DMA,2017,0.53846
DMA,2018,0.5454600000000001
DMA,2019,0.57143
DMA,2020,0.57143
DMA,2021,0.57143
DMA,2022,0.6
DMA,2023,0.6
DOM,2000,0.61568
DOM,2001,0.61994
DOM,2002,0.62158
DOM,2003,0.61213
DOM,2004,0.5840299999999999
DOM,2005,0.57496
DOM,2006,0.58824
DOM,2007,0.5882000000000001
DOM,2008,0.60164
DOM,2009,0.59346
DOM,2010,0.58796
DOM,2011,0.5901000000000001
DOM,2012,0.58225
DOM,2013,0.57167
DOM,2014,0.59375
DOM,2015,0.60611
DOM,2016,0.58999
DOM,2017,0.55052
DOM,2018,0.56633
DOM,2019,0.5827100000000001
DOM,2020,0.5813200000000001
DOM,2021,0.55856
DOM,2022,0.5800599999999999
DOM,2023,0.5794
DOM,2024,0.56592
ECU,2000,0.20418
ECU,2001,0.2541
ECU,2002,0.26249
ECU,2003,0.27438999999999997
ECU,2004,0.30391
ECU,2005,0.32753
ECU,2006,0.35226999999999997
ECU,2007,0.34029000000000004
ECU,2008,0.28393999999999997
ECU,2009,0.34967000000000004
ECU,2010,0.38980000000000004
ECU,2011,0.3255
ECU,2012,0.32996
ECU,2013,0.36874
ECU,2014,0.36916000000000004
ECU,2015,0.34572
ECU,2016,0.28866
ECU,2017,0.20122
ECU,2018,0.21006
ECU,2019,0.17196
ECU,2020,0.15947999999999998
ECU,2021,0.14912999999999998
ECU,2022,0.18119
ECU,2023,0.17628
ECU,2024,0.2097
EGY,2000,0.52564
EGY,2001,0.53376
EGY,2002,0.5429700000000001
EGY,2003,0.55603
EGY,2004,0.5599
EGY,2005,0.56699
EGY,2006,0.57021
EGY,2007,0.5675800000000001
EGY,2008,0.56739
EGY,2009,0.57645
EGY,2010,0.5827
EGY,2011,0.5831799999999999
EGY,2012,0.58788
EGY,2013,0.58917
EGY,2014,0.59186
EGY,2015,0.59226
EGY,2016,0.59297
EGY,2017,0.59469
EGY,2018,0.59241
EGY,2019,0.5824900000000001
EGY,2020,0.56908
EGY,2021,0.5680599999999999
EGY,2022,0.57004
EGY,2023,0.57129
EGY,2024,0.5745
SLV,2000,0.28570999999999996
SLV,2001,0.29771
SLV,2002,0.31477
SLV,2003,0.28345
SLV,2004,0.30357
SLV,2005,0.28482
SLV,2006,0.29381
SLV,2007,0.30862
SLV,2008,0.27181
SLV,2009,0.31315
SLV,2010,0.25962999999999997
SLV,2011,0.27303
SLV,2012,0.29052999999999995
SLV,2013,0.2914
SLV,2014,0.28981
SLV,2015,0.30757
SLV,2016,0.3082
SLV,2017,0.21147
SLV,2018,0.19666
SLV,2019,0.24012999999999998
SLV,2020,0.15324000000000002
SLV,2021,0.15278
SLV,2022,0.11295000000000001
SLV,2023,0.11846
SLV,2024,0.09929
GNQ,2000,0.8
GNQ,2001,0.66667
GNQ,2002,0.71429
GNQ,2003,0.71429
GNQ,2004,0.77778
GNQ,2005,0.8
GNQ,2006,0.8181799999999999
GNQ,2007,0.84615
GNQ,2008,0.65
GNQ,2009,0.6818200000000001
GNQ,2010,0.77273
GNQ,2011,0.8
GNQ,2012,0.74074
GNQ,2013,0.6235299999999999
GNQ,2014,0.57798
GNQ,2015,0.56923
GNQ,2016,0.5857100000000001
GNQ,2017,0.59702
GNQ,2018,0.5925900000000001
GNQ,2019,0.6
GNQ,2020,0.57447
GNQ,2021,0.59441
GNQ,2022,0.60265
GNQ,2023,0.6051
ERI,2000,0.66667
ERI,2001,0.6521699999999999
ERI,2002,0.65385
ERI,2003,0.64286
ERI,2004,0.64286
ERI,2005,0.6551699999999999
ERI,2006,0.66667
ERI,2007,0.6551699999999999
ERI,2008,0.64286
ERI,2009,0.6551699999999999
ERI,2010,0.64516
ERI,2011,0.65625
ERI,2012,0.65625
ERI,2013,0.66667
ERI,2014,0.66667
ERI,2015,0.65385
ERI,2016,0.66667
ERI,2017,0.64706
ERI,2018,0.5641
ERI,2019,0.575
ERI,2020,0.5853700000000001
ERI,2021,0.57143
ERI,2022,0.5909099999999999
ERI,2023,0.5909099999999999
EST,2000,0.63455
EST,2001,0.6336900000000001
EST,2002,0.6342300000000001
EST,2003,0.63878
EST,2004,0.63919
EST,2005,0.6343099999999999
EST,2006,0.63207
EST,2007,0.6420399999999999
EST,2008,0.63327
EST,2009,0.62187
EST,2010,0.60987
EST,2011,0.60434
EST,2012,0.59281
EST,2013,0.6061799999999999
EST,2014,0.5959800000000001
EST,2015,0.5734
EST,2016,0.58833
EST,2017,0.5828300000000001
EST,2018,0.57397
EST,2019,0.50986
EST,2020,0.40461
EST,2021,0.45063
EST,2022,0.48769999999999997
EST,2023,0.38803
EST,2024,0.34211
SWZ,2000,0.16666999999999998
SWZ,2001,0.17143
SWZ,2002,0.19444
SWZ,2003,0.21875
SWZ,2004,0.22413999999999998
SWZ,2005,0.19355
SWZ,2006,0.18841
SWZ,2007,0.18309999999999998
SWZ,2008,0.18841
SWZ,2009,0.18181999999999998
SWZ,2010,0.17568
SWZ,2011,0.15516999999999997
SWZ,2012,0.17308
SWZ,2013,0.15
SWZ,2014,0.16666999999999998
SWZ,2015,0.18421
SWZ,2016,0.22222
SWZ,2017,0.13954
SWZ,2018,0.14286000000000001
SWZ,2019,0.20408
SWZ,2020,0.16327
SWZ,2021,0.13726
SWZ,2022,0.12727
SWZ,2023,0.14286000000000001
ETH,2000,0.0355
ETH,2001,0.03431
ETH,2002,0.033979999999999996
ETH,2003,0.03004
ETH,2004,0.031129999999999998
ETH,2005,0.03125
ETH,2006,0.03021
ETH,2007,0.03499
ETH,2008,0.03003
ETH,2009,0.03591
ETH,2010,0.03194
ETH,2011,0.02997
ETH,2012,0.0251
ETH,2013,0.02538
ETH,2014,0.02323
ETH,2015,0.024059999999999998
ETH,2016,0.024059999999999998
ETH,2017,0.023629999999999998
ETH,2018,0.02389
ETH,2019,0.02417
ETH,2020,0.024329999999999997
ETH,2021,0.02281
ETH,2022,0.02355
ETH,2023,0.02355
,2000,0.41910000000000003
,2001,0.40916
,2002,0.41966000000000003
,2003,0.42424
,2004,0.41204
,2005,0.40993999999999997
,2006,0.40872
,2007,0.4131
,2008,0.39243
,2009,0.38245
,2010,0.36939999999999995
,2011,0.37672000000000005
,2012,0.37195
,2013,0.35717000000000004
,2014,0.34295
,2015,0.34839
,2016,0.34146
,2017,0.34037
,2018,0.32131
,2019,0.28734
,2020,0.26123
,2021,0.27261
,2022,0.29170999999999997
,2023,0.2372
,2024,0.21202000000000001
,2000,0.42624
,2001,0.42161000000000004
,2002,0.42628
,2003,0.43331000000000003
,2004,0.42098
,2005,0.42063
,2006,0.42548
,2007,0.42822000000000005
,2008,0.4199
,2009,0.40518
,2010,0.39797000000000005
,2011,0.40512
,2012,0.40297000000000005
,2013,0.38976
,2014,0.37932
,2015,0.37323
,2016,0.367
,2017,0.36342
,2018,0.35146
,2019,0.32941000000000004
,2020,0.30721
,2021,0.31679
,2022,0.32933999999999997
,2023,0.30001
,2024,0.28448
FLK,2000,1.0
FLK,2001,1.0
FLK,2002,1.0
FLK,2003,1.0
FLK,2004,1.0
FLK,2005,1.0
FLK,2006,0.5
FLK,2007,0.5
FLK,2008,1.0
FLK,2009,1.0
FLK,2010,1.0
FLK,2011,0.5
FLK,2012,0.5
FLK,2013,0.5
FLK,2014,0.5
FLK,2015,0.5
FLK,2016,0.5
FLK,2017,1.0
FLK,2018,1.0
FLK,2019,1.0
FLK,2020,1.0
FLK,2021,1.0
FLK,2022,1.0
FRO,2000,0.40908999999999995
FRO,2001,0.45832999999999996
FRO,2002,0.375
FRO,2003,0.45832999999999996
FRO,2004,0.4
FRO,2005,0.36
FRO,2006,0.36
FRO,2007,0.37037
FRO,2008,0.40741000000000005
FRO,2009,0.40741000000000005
FRO,2010,0.46429000000000004
FRO,2011,0.40741000000000005
FRO,2012,0.41379000000000005
FRO,2013,0.41379000000000005
FRO,2014,0.32258
FRO,2015,0.28125
FRO,2016,0.35484
FRO,2017,0.33332999999999996
FRO,2018,0.34286
FRO,2019,0.39474000000000004
FRO,2020,0.39024000000000003
FRO,2021,0.39535000000000003
FRO,2022,0.35417000000000004
FJI,2000,0.24
FJI,2001,0.21519
FJI,2002,0.24096
FJI,2003,0.34482999999999997
FJI,2004,0.32955
FJI,2005,0.35955000000000004
FJI,2006,0.35556
FJI,2007,0.23596
FJI,2008,0.2381
FJI,2009,0.26506
FJI,2010,0.34091000000000005
FJI,2011,0.30588
FJI,2012,0.24419
FJI,2013,0.26136000000000004
FJI,2014,0.36263999999999996
FJI,2015,0.36558999999999997
FJI,2016,0.30526
FJI,2017,0.34314
FJI,2018,0.3
FJI,2019,0.30701999999999996
FJI,2020,0.26852
FJI,2021,0.27359
FJI,2022,0.28037
FJI,2023,0.27826
FIN,2000,0.24668
FIN,2001,0.28476
FIN,2002,0.31607
FIN,2003,0.37126
FIN,2004,0.32526
FIN,2005,0.23073
FIN,2006,0.33564
FIN,2007,0.30898000000000003
FIN,2008,0.24615
FIN,2009,0.27602
FIN,2010,0.31473
FIN,2011,0.26816
FIN,2012,0.21517
FIN,2013,0.25751
FIN,2014,0.22629
FIN,2015,0.1819
FIN,2016,0.19942
FIN,2017,0.18587
FIN,2018,0.19294
FIN,2019,0.17111
FIN,2020,0.13013
FIN,2021,0.13549
FIN,2022,0.12983
FIN,2023,0.08144
FIN,2024,0.07225
FRA,2000,0.07977
FRA,2001,0.06863
FRA,2002,0.07521
FRA,2003,0.08086
FRA,2004,0.07719
FRA,2005,0.08553
FRA,2006,0.07657
FRA,2007,0.08011
FRA,2008,0.07603
FRA,2009,0.0756
FRA,2010,0.07856
FRA,2011,0.07462
FRA,2012,0.07759
FRA,2013,0.07626999999999999
FRA,2014,0.0522
FRA,2015,0.05915
FRA,2016,0.06861
FRA,2017,0.07826000000000001
FRA,2018,0.05992
FRA,2019,0.059789999999999996
FRA,2020,0.05908
FRA,2021,0.059789999999999996
FRA,2022,0.07855
FRA,2023,0.05528
FRA,2024,0.04416
GUF,2000,0.08696
GUF,2001,0.21666999999999997
GUF,2002,0.2381
GUF,2003,0.34328
GUF,2004,0.27536
GUF,2005,0.27777999999999997
GUF,2006,0.18666999999999997
GUF,2007,0.22973
GUF,2008,0.23377
GUF,2009,0.38272
GUF,2010,0.29412
GUF,2011,0.26744
GUF,2012,0.21111000000000002
GUF,2013,0.27777999999999997
GUF,2014,0.26882
GUF,2015,0.28420999999999996
GUF,2016,0.31183
GUF,2017,0.22340000000000002
GUF,2018,0.24468
GUF,2019,0.34375
GUF,2020,0.32323
GUF,2021,0.21781999999999999
GUF,2022,0.20408
PYF,2000,0.46342
PYF,2001,0.5
PYF,2002,0.47826
PYF,2003,0.44681
PYF,2004,0.44444
PYF,2005,0.43137000000000003
PYF,2006,0.41508999999999996
PYF,2007,0.41818
PYF,2008,0.42105000000000004
PYF,2009,0.41379000000000005
PYF,2010,0.44304000000000004
PYF,2011,0.47297
PYF,2012,0.47222000000000003
PYF,2013,0.5
PYF,2014,0.47058999999999995
PYF,2015,0.47058999999999995
PYF,2016,0.45588
PYF,2017,0.44927999999999996
PYF,2018,0.47058999999999995
PYF,2019,0.46376999999999996
PYF,2020,0.45455
PYF,2021,0.4697
PYF,2022,0.43662
,2000,0.5367799999999999
,2001,0.5370199999999999
,2002,0.54076
,2003,0.5537000000000001
,2004,0.54769
,2005,0.55318
,2006,0.55528
,2007,0.56425
,2008,0.55574
,2009,0.55026
,2010,0.55004
,2011,0.55732
,2012,0.55529
,2013,0.5553899999999999
,2014,0.5502
,2015,0.53606
,2016,0.5260499999999999
,2017,0.5231399999999999
,2018,0.5186900000000001
,2019,0.50288
,2020,0.48766000000000004
,2021,0.49271
,2022,0.48741
,2023,0.48102
,2024,0.46826999999999996
,2000,0.49982
,2001,0.49977
,2002,0.49754000000000004
,2003,0.50926
,2004,0.50026
,2005,0.5020899999999999
,2006,0.49489999999999995
,2007,0.50263
,2008,0.49591
,2009,0.47428
,2010,0.47683
,2011,0.47195
,2012,0.47622000000000003
,2013,0.47226
,2014,0.46432
,2015,0.44451999999999997
,2016,0.42937000000000003
,2017,0.41678
,2018,0.40714999999999996
,2019,0.38606999999999997
,2020,0.36593000000000003
,2021,0.37561
,2022,0.37609
,2023,0.354
,2024,0.34296
GAB,2000,0.30534
GAB,2001,0.30713999999999997
GAB,2002,0.30612
GAB,2003,0.32680000000000003
GAB,2004,0.33332999999999996
GAB,2005,0.3758
GAB,2006,0.33735000000000004
GAB,2007,0.40462
GAB,2008,0.40332
GAB,2009,0.39891000000000004
GAB,2010,0.4456
GAB,2011,0.49261
GAB,2012,0.48148
GAB,2013,0.45455
GAB,2014,0.49749
GAB,2015,0.47642
GAB,2016,0.52511
GAB,2017,0.49554000000000004
GAB,2018,0.43885
GAB,2019,0.44366
GAB,2020,0.42321
GAB,2021,0.43919
GAB,2022,0.42947
GAB,2023,0.42947
GMB,2000,0.69231
GMB,2001,0.66667
GMB,2002,0.66667
GMB,2003,0.64706
GMB,2004,0.68421
GMB,2005,0.65
GMB,2006,0.63636
GMB,2007,0.6521699999999999
GMB,2008,0.66667
GMB,2009,0.66667
GMB,2010,0.64
GMB,2011,0.64
GMB,2012,0.64
GMB,2013,0.64
GMB,2014,0.64
GMB,2015,0.64286
GMB,2016,0.66667
GMB,2017,0.64516
GMB,2018,0.66667
GMB,2019,0.6521699999999999
GMB,2020,0.66667
GMB,2021,0.66
GMB,2022,0.66667
GMB,2023,0.66667
GEO,2000,0.15217
GEO,2001,0.1468
GEO,2002,0.06537000000000001
GEO,2003,0.07747
GEO,2004,0.10058
GEO,2005,0.11111
GEO,2006,0.2008
GEO,2007,0.14824
GEO,2008,0.11695
GEO,2009,0.09484000000000001
GEO,2010,0.06533
GEO,2011,0.15769
GEO,2012,0.17776
GEO,2013,0.13126
GEO,2014,0.14383
GEO,2015,0.15721000000000002
GEO,2016,0.14186
GEO,2017,0.14161
GEO,2018,0.12874000000000002
GEO,2019,0.16779
GEO,2020,0.17563
GEO,2021,0.13687
GEO,2022,0.16702
GEO,2023,0.16806000000000001
GEO,2024,0.14306
DEU,2000,0.57313
DEU,2001,0.56545
DEU,2002,0.56957
DEU,2003,0.56996
DEU,2004,0.5546599999999999
DEU,2005,0.54627
DEU,2006,0.53616
DEU,2007,0.5517799999999999
DEU,2008,0.5254099999999999
DEU,2009,0.52155
DEU,2010,0.51664
DEU,2011,0.52967
DEU,2012,0.53416
DEU,2013,0.53803
DEU,2014,0.5216799999999999
DEU,2015,0.50359
DEU,2016,0.4983
DEU,2017,0.46970999999999996
DEU,2018,0.45455
DEU,2019,0.39249
DEU,2020,0.35566000000000003
DEU,2021,0.39485000000000003
DEU,2022,0.42011000000000004
DEU,2023,0.36945
DEU,2024,0.33588999999999997
GHA,2000,0.0795
GHA,2001,0.12676
GHA,2002,0.22146000000000002
GHA,2003,0.2415
GHA,2004,0.10333
GHA,2005,0.13205
GHA,2006,0.23718999999999998
GHA,2007,0.32183999999999996
GHA,2008,0.1899
GHA,2009,0.17338
GHA,2010,0.23024
GHA,2011,0.25376
GHA,2012,0.25103
GHA,2013,0.26636000000000004
GHA,2014,0.26911
GHA,2015,0.36942
GHA,2016,0.41002
GHA,2017,0.40752
GHA,2018,0.42187
GHA,2019,0.41675999999999996
GHA,2020,0.4592
GHA,2021,0.47826
GHA,2022,0.46942
GHA,2023,0.45286000000000004
GIB,2000,0.69231
GIB,2001,0.69231
GIB,2002,0.69231
GIB,2003,0.69231
GIB,2004,0.64286
GIB,2005,0.64286
GIB,2006,0.66667
GIB,2007,0.6875
GIB,2008,0.64706
GIB,2009,0.64706
GIB,2010,0.66667
GIB,2011,0.64706
GIB,2012,0.66667
GIB,2013,0.68421
GIB,2014,0.65
GIB,2015,0.63636
GIB,2016,0.66667
GIB,2017,0.66667
GIB,2018,0.63636
GIB,2019,0.63636
GIB,2020,0.57143
GIB,2021,0.5652200000000001
GIB,2022,0.57143
GIB,2023,0.5909099999999999
GRC,2000,0.82282
GRC,2001,0.84564
GRC,2002,0.82759
GRC,2003,0.7903300000000001
GRC,2004,0.78616
GRC,2005,0.7825599999999999
GRC,2006,0.74314
GRC,2007,0.7769199999999999
GRC,2008,0.75893
GRC,2009,0.7471
GRC,2010,0.7072999999999999
GRC,2011,0.7250599999999999
GRC,2012,0.7040599999999999
GRC,2013,0.6366900000000001
GRC,2014,0.66788
GRC,2015,0.60353
GRC,2016,0.57151
GRC,2017,0.57975
GRC,2018,0.54514
GRC,2019,0.49698000000000003
GRC,2020,0.42307
GRC,2021,0.38311
GRC,2022,0.37681
GRC,2023,0.33709
GRC,2024,0.31976
GRL,2000,0.27586
GRL,2001,0.28570999999999996
GRL,2002,0.29031999999999997
GRL,2003,0.29031999999999997
GRL,2004,0.27273000000000003
GRL,2005,0.26471
GRL,2006,0.28570999999999996
GRL,2007,0.30556
GRL,2008,0.2973
GRL,2009,0.26829000000000003
GRL,2010,0.21950999999999998
GRL,2011,0.17778
GRL,2012,0.17778
GRL,2013,0.15217
GRL,2014,0.14583000000000002
GRL,2015,0.13726
GRL,2016,0.125
GRL,2017,0.18
GRL,2018,0.15385
GRL,2019,0.12245
GRL,2020,0.13462000000000002
GRL,2021,0.11765
GRL,2022,0.11111
GRD,2000,0.69231
GRD,2001,0.64286
GRD,2002,0.66667
GRD,2003,0.6875
GRD,2004,0.64286
GRD,2005,0.66667
GRD,2006,0.64706
GRD,2007,0.66667
GRD,2008,0.68421
GRD,2009,0.65
GRD,2010,0.66667
GRD,2011,0.65
GRD,2012,0.65
GRD,2013,0.65
GRD,2014,0.65
GRD,2015,0.66667
GRD,2016,0.63636
GRD,2017,0.6521699999999999
GRD,2018,0.6521699999999999
GRD,2019,0.66667
GRD,2020,0.63636
GRD,2021,0.6521699999999999
GRD,2022,0.66667
GLP,2000,0.67213
GLP,2001,0.66667
GLP,2002,0.6541399999999999
GLP,2003,0.65942
GLP,2004,0.63636
GLP,2005,0.62
GLP,2006,0.63399
GLP,2007,0.625
GLP,2008,0.62112
GLP,2009,0.6135
GLP,2010,0.64162
GLP,2011,0.64881
GLP,2012,0.6337200000000001
GLP,2013,0.61494
GLP,2014,0.60345
GLP,2015,0.5965900000000001
GLP,2016,0.61017
GLP,2017,0.5965900000000001
GLP,2018,0.5848
GLP,2019,0.56977
GLP,2020,0.54706
GLP,2021,0.5
GLP,2022,0.49389999999999995
GUM,2000,0.65979
GUM,2001,0.6564099999999999
GUM,2002,0.65698
GUM,2003,0.6573
GUM,2004,0.6595700000000001
GUM,2005,0.6578999999999999
GUM,2006,0.6560900000000001
GUM,2007,0.6595700000000001
GUM,2008,0.6595700000000001
GUM,2009,0.65775
GUM,2010,0.65775
GUM,2011,0.65761
GUM,2012,0.6573
GUM,2013,0.6551699999999999
GUM,2014,0.6588200000000001
GUM,2015,0.64912
GUM,2016,0.63218
GUM,2017,0.63842
GUM,2018,0.63006
GUM,2019,0.6285700000000001
GUM,2020,0.62573
GUM,2021,0.6264400000000001
GUM,2022,0.61111
GTM,2000,0.37461
GTM,2001,0.42645
GTM,2002,0.45496
GTM,2003,0.39363
GTM,2004,0.38941000000000003
GTM,2005,0.35827
GTM,2006,0.36849
GTM,2007,0.38991000000000003
GTM,2008,0.35599000000000003
GTM,2009,0.40516
GTM,2010,0.31674
GTM,2011,0.31507
GTM,2012,0.29594
GTM,2013,0.30138
GTM,2014,0.30075
GTM,2015,0.36885
GTM,2016,0.37183999999999995
GTM,2017,0.3128
GTM,2018,0.34038
GTM,2019,0.36378
GTM,2020,0.2657
GTM,2021,0.28570999999999996
GTM,2022,0.19140000000000001
GTM,2023,0.27266
GIN,2000,0.33332999999999996
GIN,2001,0.29167000000000004
GIN,2002,0.28713
GIN,2003,0.36047
GIN,2004,0.26667
GIN,2005,0.26582
GIN,2006,0.26027
GIN,2007,0.21794999999999998
GIN,2008,0.24691
GIN,2009,0.2375
GIN,2010,0.1746
GIN,2011,0.18181999999999998
GIN,2012,0.23288
GIN,2013,0.18462
GIN,2014,0.28169
GIN,2015,0.1579
GIN,2016,0.22981000000000001
GIN,2017,0.22034
GIN,2018,0.26289
GIN,2019,0.25366
GIN,2020,0.27419
GIN,2021,0.19231
GIN,2022,0.185
GIN,2023,0.18272
GNB,2000,0.66667
GNB,2001,0.5
GNB,2002,0.5
GNB,2003,0.5
GNB,2004,0.66667
GNB,2005,0.66667
GNB,2006,0.66667
GNB,2007,0.66667
GNB,2008,0.66667
GNB,2009,0.66667
GNB,2010,0.66667
GNB,2011,0.66667
GNB,2012,0.66667
GNB,2013,0.5
GNB,2014,0.66667
GNB,2015,0.66667
GNB,2016,0.625
GNB,2017,0.625
GNB,2018,0.625
GNB,2019,0.625
GNB,2020,0.625
GNB,2021,0.625
GNB,2022,0.625
GUY,2000,0.6555599999999999
GUY,2001,0.6521699999999999
GUY,2002,0.6521699999999999
GUY,2003,0.64634
GUY,2004,0.65116
GUY,2005,0.64615
GUY,2006,0.65152
GUY,2007,0.64286
GUY,2008,0.64789
GUY,2009,0.6506000000000001
GUY,2010,0.6551699999999999
GUY,2011,0.64835
GUY,2012,0.6489400000000001
GUY,2013,0.64583
GUY,2014,0.64286
GUY,2015,0.65
GUY,2016,0.64815
GUY,2017,0.64546
GUY,2018,0.6460199999999999
GUY,2019,0.64035
GUY,2020,0.6460199999999999
GUY,2021,0.64286
GUY,2022,0.65354
GUY,2023,0.6343300000000001
HTI,2000,0.33332999999999996
HTI,2001,0.35593
HTI,2002,0.36363999999999996
