iso_code,country,year,co2,cumulative_co2,co2_per_capita,co2_growth_pct,primary_energy_consumption,renewables_share_energy,gdp_usd_current,population,tco2_per_usd,tco2_per_musd
ARE,United Arab Emirates,1990,51.704,825.1,27.238,-4.5805189532351465,344.953,0.0,50701443748.2975,1898220.0,0.001019773721961047,1019.773721961047
ARE,United Arab Emirates,1991,56.673,881.773,28.243,9.610475011604525,420.837,0.0,51552165622.4462,2006626.0,0.0010993330603229624,1099.3330603229624
ARE,United Arab Emirates,1992,57.757,939.53,27.312,1.9127274010551698,406.696,0.0,54239171887.769,2114730.0,0.0010648577032022178,1064.8577032022179
ARE,United Arab Emirates,1993,65.566,1005.096,29.506,13.520439080977198,423.47,0.0,55625170253.337,2222093.0,0.0011787109990205674,1178.7109990205674
ARE,United Arab Emirates,1994,75.011,1080.106,32.218,14.405332031845752,464.674,0.0,59305093979.842,2328188.0,0.0012648323266378516,1264.8323266378516
ARE,United Arab Emirates,1995,72.464,1152.57,29.763,-3.395501993041017,484.871,0.0,65743666575.8649,2434662.0,0.0011022202407342185,1102.2202407342186
ARE,United Arab Emirates,1996,75.412,1227.982,29.032,4.068226981673662,499.688,0.0,73571233996.1863,2597564.0,0.0010250201866113748,1025.0201866113748
ARE,United Arab Emirates,1997,72.92,1300.901,25.882,-3.304513870471548,521.456,0.0,78839008444.5655,2817410.0,0.0009249228451582141,924.9228451582142
ARE,United Arab Emirates,1998,80.106,1381.008,26.347,9.8546352166758,534.113,0.0,75674336283.1858,3040421.0,0.0010585623070446257,1058.5623070446256
ARE,United Arab Emirates,1999,77.316,1458.324,23.673,-3.4828851771402825,538.369,0.0,84445473110.9598,3266009.0,0.0009155730574024756,915.5730574024756
ARE,United Arab Emirates,2000,111.813,1570.137,32.005,44.61819028402918,535.782,0.0,104337372362.151,3493575.0,0.001071648609396654,1071.648609396654
ARE,United Arab Emirates,2001,101.418,1671.555,27.237,-9.296772289447553,541.566,0.0,103311640571.818,3723590.0,0.0009816705981887722,981.6705981887721
ARE,United Arab Emirates,2002,84.649,1756.204,21.393,-16.534540219684867,591.693,0.0,109816201497.617,3956826.0,0.0007708243305231867,770.8243305231866
ARE,United Arab Emirates,2003,106.443,1862.647,25.389,25.746317144916063,631.155,0.0,124346358066.712,4192457.0,0.0008560202458273299,856.02024582733
ARE,United Arab Emirates,2004,111.703,1974.35,25.221,4.941611942542012,675.065,0.0,147824370319.946,4428967.0,0.0007556467161553528,755.6467161553528
ARE,United Arab Emirates,2005,114.399,2088.749,24.524,2.413543056139944,704.598,0.0,180617467964.602,4664790.0,0.0006333772767893098,633.3772767893098
ARE,United Arab Emirates,2006,121.705,2210.454,24.297,6.38641946170857,741.293,0.0,222116541865.214,5009100.0,0.0005479330759338659,547.9330759338659
ARE,United Arab Emirates,2007,133.125,2343.579,23.668,9.383344973501506,818.361,0.0,257916133424.098,5624635.0,0.0005161561560055617,516.1561560055617
ARE,United Arab Emirates,2008,153.684,2497.262,24.384,15.443380281690144,938.401,0.0,315474615738.598,6302664.0,0.00048715171469562046,487.15171469562046
ARE,United Arab Emirates,2009,168.013,2665.275,25.05,9.323677155722132,925.575,0.002,253547358747.447,6707058.0,0.0006626493797056434,662.6493797056434
ARE,United Arab Emirates,2010,184.842,2850.118,26.641,10.016486819472314,972.492,0.005,300189052688.904,6869838.0,0.0006157519681157659,615.751968115766
ARE,United Arab Emirates,2011,197.573,3047.691,27.443,6.887503922268734,1020.931,0.005,360832739550.715,7104538.0,0.0005475473213600429,547.5473213600428
ARE,United Arab Emirates,2012,207.392,3255.083,27.663,4.969808627697092,1074.1,0.006,384610125391.423,7391448.0,0.0005392265733746202,539.2265733746202
ARE,United Arab Emirates,2013,213.335,3468.418,27.239,2.865587872241937,1131.859,0.02,400218529748.128,7693031.0,0.0005330462838246381,533.0462838246381
ARE,United Arab Emirates,2014,209.98,3678.398,25.493,-1.5726439637190448,1135.193,0.07,414105366752.893,8059440.0,0.0005070690139722345,507.0690139722345
ARE,United Arab Emirates,2015,225.684,3904.081,26.017,7.4788075054767145,1223.079,0.062,370275469571.137,8505237.0,0.0006095029742623601,609.5029742623601
ARE,United Arab Emirates,2016,226.605,4130.686,25.092,0.40809273142978775,1269.522,0.063,369255326235.534,8935095.0,0.0006136810599597344,613.6810599597344
ARE,United Arab Emirates,2017,212.913,4343.599,23.057,-6.0422320778447,1211.888,0.154,390516804029.952,9223225.0,0.0005452082927106766,545.2082927106766
ARE,United Arab Emirates,2018,209.702,4553.301,22.436,-1.5081277329237808,1132.725,0.263,427049432157.931,9346701.0,0.0004910485396043056,491.0485396043056
ARE,United Arab Emirates,2019,219.776,4773.077,23.436,4.8039599050080595,1216.958,0.744,417989721742.682,9445785.0,0.0005257928330957764,525.7928330957764
ARE,United Arab Emirates,2020,217.38,4990.457,23.007,-1.0902009318578987,1184.499,1.082,349473015330.157,9401038.0,0.0006220222748661581,622.0222748661581
ARE,United Arab Emirates,2021,216.232,5206.688,22.089,-0.528107461588001,1240.606,1.243,415178792756.978,9575152.0,0.0005208165825718604,520.8165825718604
ARE,United Arab Emirates,2022,225.977,5432.666,22.064,4.506733508453875,1352.948,1.411,502731935194.01,10074977.0,0.0004494980011818682,449.4980011818682
ARE,United Arab Emirates,2023,229.384,5662.049,21.554,1.5076755599020997,1433.276,2.514,514130432648.06,10483751.0,0.000446159156186386,446.159156186386
ARG,Argentina,1990,112.149,3657.414,3.424,-4.162536318578014,513.625,9.729,141352654305.163,32755901.0,0.000793398613922623,793.398613922623
ARG,Argentina,1991,117.755,3775.169,3.544,4.998707077191944,522.459,8.57,189719984268.485,33230294.0,0.0006206778924952751,620.677892495275
ARG,Argentina,1992,121.535,3896.703,3.607,3.2100547747441643,560.339,9.64,228778917308.17,33693527.0,0.0005312333908648138,531.2333908648138
ARG,Argentina,1993,118.001,4014.705,3.455,-2.9078043361994377,578.831,11.552,236741715015.015,34152717.0,0.0004984377172080381,498.43771720803807
ARG,Argentina,1994,118.469,4133.174,3.423,0.39660680841686613,611.176,12.563,257440000000.0,34613491.0,0.0004601810130515848,460.18101305158484
ARG,Argentina,1995,125.277,4258.451,3.572,5.746651022630389,630.652,11.83,258031750000.0,35070020.0,0.0004855100196003011,485.5100196003011
ARG,Argentina,1996,131.15,4389.6,3.693,4.68801136681114,659.104,9.646,272149750000.0,35513793.0,0.0004819038047986449,481.9038047986449
ARG,Argentina,1997,136.553,4526.153,3.799,4.119710255432696,668.982,11.781,292859000000.0,35947791.0,0.0004662755797158359,466.27557971583593
ARG,Argentina,1998,139.32,4665.473,3.83,2.026319451055625,694.257,10.78,298948250000.0,36372860.0,0.00046603383696007587,466.03383696007586
ARG,Argentina,1999,148.304,4813.777,4.031,6.4484639678438205,705.548,8.606,283523000000.0,36794682.0,0.0005230757293059117,523.0757293059116
ARG,Argentina,2000,143.469,4957.246,3.855,-3.2601952745711538,703.635,11.557,284203750000.0,37213984.0,0.0005048103693213056,504.8103693213056
ARG,Argentina,2001,135.137,5092.383,3.592,-5.807526364580495,687.341,15.036,268696750000.0,37624825.0,0.0005029350001442146,502.93500014421465
ARG,Argentina,2002,124.931,5217.314,3.285,-7.552335777766272,658.151,15.335,97724004251.8602,38029349.0,0.001278406477061872,1278.406477061872
ARG,Argentina,2003,134.481,5351.795,3.5,7.644219609224279,704.758,13.613,127586973492.177,38424282.0,0.0010540339371577436,1054.0339371577436
ARG,Argentina,2004,157.049,5508.845,4.046,16.781552784408227,751.157,11.465,164657930452.787,38815916.0,0.00095378946867689,953.78946867689
ARG,Argentina,2005,161.589,5670.433,4.12,2.8908175155524685,796.367,12.032,198737095012.282,39216789.0,0.0008130792089419127,813.0792089419127
ARG,Argentina,2006,174.309,5844.742,4.399,7.871822958245911,836.059,12.678,232557260817.308,39622115.0,0.0007495315320940824,749.5315320940824
ARG,Argentina,2007,173.581,6018.323,4.338,-0.41764911737203203,869.076,10.024,287530508430.568,40016763.0,0.0006036959380326621,603.6959380326621
ARG,Argentina,2008,187.342,6205.665,4.634,7.927710982192759,879.072,9.872,361558037110.419,40424148.0,0.0005181519445598334,518.1519445598334
ARG,Argentina,2009,178.181,6383.846,4.361,-4.8899872959613955,852.154,11.193,332976484577.619,40854831.0,0.000535115866293149,535.115866293149
ARG,Argentina,2010,185.946,6569.792,4.504,4.357928174159986,882.268,11.092,423627422092.49,41288694.0,0.00043893759068175397,438.937590681754
ARG,Argentina,2011,189.775,6759.567,4.548,2.059199982790716,907.376,10.412,530158122010.442,41730660.0,0.0003579592429525435,357.9592429525435
ARG,Argentina,2012,191.362,6950.929,4.539,0.836253458042413,944.132,9.701,545982375701.128,42161721.0,0.0003504911669616823,350.4911669616823
ARG,Argentina,2013,189.538,7140.467,4.451,-0.9531672954923076,1009.449,10.134,552025140252.246,42582455.0,0.00034335030450495654,343.3503045049565
ARG,Argentina,2014,188.397,7328.863,4.379,-0.6019901022486396,993.008,10.396,526319673731.638,43024071.0,0.000357951658284506,357.95165828450604
ARG,Argentina,2015,191.744,7520.607,4.41,1.7765675674241033,1009.992,10.275,594749285413.212,43477012.0,0.0003223946706666199,322.3946706666199
ARG,Argentina,2016,189.92,7710.527,4.326,-0.9512683578104197,1005.722,9.586,557532320662.955,43900313.0,0.0003406439285424178,340.6439285424178
ARG,Argentina,2017,186.899,7897.426,4.22,-1.5906697556866023,996.988,10.445,643628393281.364,44288894.0,0.00029038339817040443,290.3833981704044
ARG,Argentina,2018,180.599,8078.026,4.044,-3.3708045521912977,986.055,10.824,524819892360.176,44654882.0,0.000344116148471098,344.116148471098
ARG,Argentina,2019,178.508,8256.533,3.969,-1.1578137198987704,925.658,11.417,447754683615.225,44973465.0,0.000398673663352229,398.67366335222897
ARG,Argentina,2020,165.121,8421.654,3.654,-7.499383781119051,863.972,11.833,385740508436.965,45191965.0,0.00042806237973055114,428.06237973055113
ARG,Argentina,2021,191.108,8612.763,4.218,15.73815565554957,948.187,10.947,486564085480.036,45312281.0,0.00039277046067108724,392.7704606710872
ARG,Argentina,2022,204.081,8816.843,4.494,6.788308181761082,1001.241,12.01,632790070063.124,45407904.0,0.000322509801678212,322.509801678212
ARG,Argentina,2023,195.806,9012.649,4.3,-4.054762569763959,1004.261,14.1,646075277525.125,45538401.0,0.0003030699468180554,303.06994681805537
AUS,Australia,1990,278.16,7469.591,16.242,8.302152727216106,1051.079,4.137,311426665219.971,17065128.0,0.0008931797789490067,893.1797789490066
AUS,Australia,1991,279.534,7749.125,16.109,0.4939603106125956,1043.94,4.394,325975319455.531,17284036.0,0.0008575311789459986,857.5311789459986
AUS,Australia,1992,284.529,8033.654,16.213,1.7869024877116946,1060.42,4.389,325525379566.838,17478635.0,0.0008740608808401051,874.0608808401051
AUS,Australia,1993,288.874,8322.528,16.299,1.527085112589588,1084.443,4.407,312133923552.558,17634808.0,0.0009254809496903613,925.4809496903613
AUS,Australia,1994,293.701,8616.229,16.41,1.6709707346455493,1125.552,4.196,322806641300.588,17805468.0,0.0009098356800116584,909.8356800116584
AUS,Australia,1995,305.056,8921.285,16.858,3.8661768260918272,1154.299,4.002,368166023166.023,18004882.0,0.0008285827067274924,828.5827067274925
AUS,Australia,1996,311.941,9233.226,17.041,2.2569626560369205,1188.137,4.0,401341880620.728,18224767.0,0.0007772450747416198,777.2450747416198
AUS,Australia,1997,320.333,9553.56,17.311,2.690252323356046,1217.288,3.914,435642611296.586,18423037.0,0.0007353114495540404,735.3114495540403
AUS,Australia,1998,334.136,9887.694,17.867,4.308953495268986,1246.33,3.813,399674421759.479,18607584.0,0.0008360204751883784,836.0204751883783
AUS,Australia,1999,343.959,10231.654,18.189,2.9398209112457163,1297.347,3.786,389652212056.649,18812264.0,0.0008827333436259154,882.7333436259154
AUS,Australia,2000,350.008,10581.663,18.294,1.7586398378876433,1305.26,3.765,416167815092.908,19028802.0,0.0008410261132804369,841.0261132804369
AUS,Australia,2001,357.784,10939.446,18.475,2.2216635048341704,1315.385,3.655,379629301675.108,19274701.0,0.0009424562288034249,942.4562288034249
AUS,Australia,2002,362.537,11301.982,18.501,1.3284551573016001,1341.745,3.711,395788696012.059,19495210.0,0.000915986241276972,915.986241276972
AUS,Australia,2003,369.63,11671.612,18.65,1.9564899582663386,1360.862,3.797,467739079790.332,19720737.0,0.0007902482729595521,790.2482729595521
AUS,Australia,2004,383.159,12054.771,19.113,3.6601466331195986,1404.444,3.829,614659980082.515,19932722.0,0.0006233674103014854,623.3674103014854
AUS,Australia,2005,386.176,12440.947,19.029,0.7874015748031482,1410.35,4.095,695692898676.56,20176844.0,0.0005550955036836448,555.0955036836449
AUS,Australia,2006,392.36,12833.308,19.055,1.6013423931057424,1470.838,4.024,748417562769.636,20450966.0,0.0005242527961904188,524.2527961904188
AUS,Australia,2007,399.475,13232.782,19.064,1.813385666224887,1506.167,3.786,855007458585.224,20827622.0,0.00046721814644869766,467.21814644869767
AUS,Australia,2008,404.84,13637.623,18.944,1.3430127041742068,1531.745,3.499,1056112427190.38,21249199.0,0.00038333040079550315,383.3304007955032
AUS,Australia,2009,407.094,14044.717,18.689,0.5567631656950844,1509.545,3.722,928762122698.05,21691653.0,0.00043831890863227027,438.3189086322703
AUS,Australia,2010,405.131,14449.848,18.297,-0.4821982146629544,1508.838,4.088,1148838233480.72,22031750.0,0.0003526440783334175,352.6440783334175
AUS,Australia,2011,403.858,14853.706,17.965,-0.31421935127156075,1558.602,5.392,1398610616772.97,22340024.0,0.00028875656680758376,288.75656680758374
AUS,Australia,2012,406.197,15259.902,17.775,0.5791639635713608,1536.113,5.4,1547532281116.4,22733465.0,0.00026248046968491465,262.4804696849147
AUS,Australia,2013,399.068,15658.97,17.174,-1.755059737024156,1555.586,6.173,1577123329410.88,23128129.0,0.0002530353793885404,253.0353793885404
AUS,Australia,2014,392.729,16051.698,16.644,-1.5884510910421312,1566.458,5.663,1468265356427.76,23475686.0,0.0002674782172586952,267.4782172586952
AUS,Australia,2015,401.497,16453.195,16.765,2.232582773362801,1601.626,5.955,1351296372254.31,23815995.0,0.0002971198681827286,297.1198681827286
AUS,Australia,2016,410.388,16863.584,16.868,2.2144623745631975,1606.889,6.785,1206836962281.84,24190907.0,0.00034005256122090794,340.05256122090793
AUS,Australia,2017,413.818,17277.4,16.733,0.8357944189401278,1602.028,6.373,1325582658156.54,24592588.0,0.0003121781938332597,312.1781938332597
AUS,Australia,2018,415.591,17692.992,16.544,0.42844922163849386,1625.908,7.848,1427809041019.44,24963258.0,0.00029106903518643685,291.06903518643685
AUS,Australia,2019,415.77,18108.762,16.316,0.043071192590793395,1680.293,8.407,1392723834562.64,25334826.0,0.00029853011033631455,298.5301103363146
AUS,Australia,2020,399.184,18507.945,15.506,-3.989224811794967,1585.412,10.292,1328414058378.38,25649248.0,0.0003004966693045175,300.49666930451747
AUS,Australia,2021,389.02,18896.965,14.987,-2.54619423624195,1589.323,12.283,1556735770437.26,25685412.0,0.00024989468822363543,249.89468822363543
AUS,Australia,2022,384.362,19281.328,14.67,-1.197367744588962,1660.79,13.247,1690858246994.43,26014399.0,0.0002273176954266978,227.3176954266978
AUS,Australia,2023,382.972,19664.301,14.478,-0.3616382472773183,1657.377,14.323,1728057316695.61,26652777.0,0.00022161996381712544,221.61996381712544
AUT,Austria,1990,62.184,3453.273,8.097,15.807508939213344,333.824,27.764,165811372382.912,7677850.0,0.00037502855869497946,375.02855869497944
AUT,Austria,1991,65.782,3519.056,8.48,5.786054290492726,349.4,26.528,173113449616.971,7754891.0,0.0003799935830840906,379.9935830840906
AUT,Austria,1992,60.283,3579.338,7.686,-8.359429631206094,344.792,29.828,194314032056.098,7840709.0,0.0003102349293158429,310.2349293158429
AUT,Austria,1993,60.709,3640.047,7.677,0.7066668878456639,352.443,30.718,189634029338.696,7905633.0,0.00032013768948383544,320.13768948383546
AUT,Austria,1994,61.083,3701.131,7.695,0.6160536329045119,349.408,30.028,202738023129.743,7936118.0,0.00030129030093634524,301.29030093634526
AUT,Austria,1995,64.061,3765.191,8.058,4.875333562529693,367.661,30.14,240094169510.031,7948278.0,0.00026681614189437273,266.8161418943727
AUT,Austria,1996,67.405,3832.597,8.467,5.220024663992118,375.696,27.074,235952581232.129,7959017.0,0.0002856718059536178,285.67180595361776
AUT,Austria,1997,67.302,3899.898,8.445,-0.15280765521844542,380.569,28.264,211724812267.448,7968041.0,0.0003178748833414243,317.8748833414243
AUT,Austria,1998,66.937,3966.835,8.39,-0.5423315800422102,389.247,28.532,217068085815.918,7976789.0,0.000308368684177577,308.368684177577
AUT,Austria,1999,65.668,4032.503,8.215,-1.8958124803920007,392.804,30.668,216421809125.916,7992324.0,0.00030342598218368016,303.42598218368016
AUT,Austria,2000,66.177,4098.68,8.259,0.7751111652555265,395.171,31.268,196181599831.287,8011566.0,0.00033732521325604013,337.3252132560401
AUT,Austria,2001,70.166,4168.846,8.725,6.027774000030206,406.593,29.411,196477206829.33,8042293.0,0.0003571203048552585,357.1203048552585
AUT,Austria,2002,71.969,4240.815,8.905,2.5696206139725675,406.828,28.923,212837224022.813,8081957.0,0.0003381410386760447,338.14103867604473
AUT,Austria,2003,77.396,4318.211,9.528,7.540746710389201,407.704,24.121,260779834340.097,8121423.0,0.0002967867519198732,296.7867519198732
AUT,Austria,2004,77.694,4395.904,9.506,0.38503281823349944,422.457,26.119,299210411454.823,8171966.0,0.00025966342421787956,259.66342421787954
AUT,Austria,2005,79.092,4474.997,9.611,1.7993667464669016,431.35,26.317,313952317330.776,8227829.0,0.00025192360633755,251.92360633755004
AUT,Austria,2006,76.812,4551.808,9.288,-2.882718859050226,425.865,26.99,333905979332.481,8268641.0,0.00023004080416156848,230.04080416156847
AUT,Austria,2007,74.112,4625.92,8.932,-3.5150757694110357,420.066,29.094,386760177589.497,8295487.0,0.0001916226237714206,191.6226237714206
AUT,Austria,2008,73.49,4699.411,8.829,-0.839270293609673,424.56,29.577,429234399096.173,8321496.0,0.0001712118137659653,171.2118137659653
AUT,Austria,2009,67.307,4766.717,8.065,-8.413389576813158,409.772,32.548,399290118782.429,8343323.0,0.00016856665575707674,168.56665575707675
AUT,Austria,2010,72.008,4838.725,8.608,6.9844146968368825,421.558,30.113,389827789217.634,8363404.0,0.00018471746240696863,184.71746240696862
AUT,Austria,2011,69.901,4908.627,8.328,-2.9260637706921444,395.869,29.158,428954737064.057,8391643.0,0.00016295658716449025,162.95658716449026
AUT,Austria,2012,67.274,4975.901,7.979,-3.7581722722135558,414.402,34.498,406750487603.59,8429991.0,0.00016539377837344782,165.39377837344782
AUT,Austria,2013,67.767,5043.668,7.99,0.7328239736004827,410.852,34.024,426580502769.417,8479823.0,0.00015886098769176668,158.86098769176667
AUT,Austria,2014,64.166,5107.834,7.507,-5.31379580031579,394.889,35.017,438556021078.034,8546356.0,0.0001463119804905898,146.3119804905898
AUT,Austria,2015,66.357,5174.191,7.677,3.4145809307109642,396.383,33.052,379546097300.633,8642699.0,0.00017483251829471342,174.83251829471342
AUT,Austria,2016,67.217,5241.409,7.693,1.2960200129602084,409.651,34.026,393687359770.273,8736668.0,0.00017073700318756207,170.73700318756207
AUT,Austria,2017,69.598,5311.007,7.91,3.5422586548045976,417.569,33.213,414926138132.691,8797566.0,0.00016773587779553902,167.735877795539
AUT,Austria,2018,66.562,5377.569,7.528,-4.362194315928624,408.402,33.139,452582294972.775,8840521.0,0.00014707159502119725,147.07159502119725
AUT,Austria,2019,67.946,5445.515,7.651,2.079264445178941,427.96,34.189,442983642371.842,8879920.0,0.0001533826387723949,153.3826387723949
AUT,Austria,2020,62.176,5507.69,6.969,-8.492037794719332,400.144,36.88,434397601557.696,8916864.0,0.000143131545333226,143.131545333226
AUT,Austria,2021,65.757,5573.448,7.333,5.759457025218739,406.335,34.638,480467037338.783,8955797.0,0.00013686058540917962,136.8605854091796
AUT,Austria,2022,61.489,5634.937,6.783,-6.490563742263189,381.823,35.134,471773629830.381,9041851.0,0.0001303358138565469,130.3358138565469
AUT,Austria,2023,58.578,5693.515,6.416,-4.7341800972531605,393.96,40.022,511685203845.001,9131761.0,0.00011448054303666043,114.48054303666042
AZE,Azerbaijan,1990,51.318,1441.116,7.097,-0.46935608999224554,260.551,1.77,8884848484.84848,7175200.0,0.005775900409276947,5775.900409276947
AZE,Azerbaijan,1991,50.047,1491.163,6.842,-2.4767138236096553,250.351,1.954,5344000000.0,7271300.0,0.009365082335329341,9365.082335329342
AZE,Azerbaijan,1992,56.174,1547.338,7.585,12.242492057465991,214.394,2.267,444658671.586716,7382050.0,0.12633060724881223,126330.60724881223
AZE,Azerbaijan,1993,48.406,1595.744,6.451,-13.82846156584897,185.98,3.632,1570392598.14954,7494800.0,0.030824139171974473,30824.13917197447
AZE,Azerbaijan,1994,41.945,1637.689,5.513,-13.347518902615374,170.865,2.981,1193141110.35043,7596550.0,0.03515510414998658,35155.104149986575
AZE,Azerbaijan,1995,33.309,1670.998,4.315,-20.588866372630832,160.648,2.695,2417331192.9526,7684850.0,0.013779245515512252,13779.245515512252
AZE,Azerbaijan,1996,31.242,1702.24,3.99,-6.205530036926943,131.741,3.248,3176507376.31836,7763000.0,0.009835330537217309,9835.330537217309
AZE,Azerbaijan,1997,29.843,1732.083,3.76,-4.4779463542666935,126.155,3.779,3962362387.47922,7838250.0,0.0075316180302694505,7531.61803026945
AZE,Azerbaijan,1998,31.785,1763.868,3.96,6.507388667359182,126.645,4.291,4446368570.6901,7913000.0,0.0071485301982212425,7148.530198221242
AZE,Azerbaijan,1999,28.822,1792.69,3.558,-9.322007236117669,126.353,3.318,4581248566.50158,7982750.0,0.006291298012238092,6291.298012238092
AZE,Azerbaijan,2000,29.765,1822.455,3.641,3.2718062591076347,132.055,3.233,5272615722.96892,8048600.0,0.005645205636802948,5645.205636802948
AZE,Azerbaijan,2001,28.415,1850.87,3.444,-4.53552830505628,127.227,2.83,5707616203.72011,8111200.0,0.004978435652607418,4978.435652607418
AZE,Azerbaijan,2002,28.57,1879.441,3.431,0.545486538799933,125.609,4.419,6236087738.28284,8171950.0,0.004581398017319589,4581.398017319589
AZE,Azerbaijan,2003,30.488,1909.928,3.629,6.713335666783338,136.035,4.963,7276413079.11451,8234100.0,0.004189976526691388,4189.976526691388
AZE,Azerbaijan,2004,32.253,1942.182,3.799,5.789162949357118,153.898,4.866,8680405740.94125,8306500.0,0.0037156097263839056,3715.6097263839056
AZE,Azerbaijan,2005,34.194,1976.375,3.977,6.018044833038805,166.837,4.864,13245421880.834,8391850.0,0.0025815712257137233,2581.5712257137234
AZE,Azerbaijan,2006,34.522,2010.897,3.963,0.9592326139088669,164.092,4.114,20981929497.6188,8484550.0,0.0016453205604335787,1645.3205604335787
AZE,Azerbaijan,2007,30.037,2040.934,3.402,-12.99171542784311,151.071,4.173,33049419431.2244,8581300.0,0.0009088510635567072,908.8510635567072
AZE,Azerbaijan,2008,33.037,2073.97,3.694,9.98768185904051,151.163,3.906,48851293785.4483,8763400.0,0.0006762768688398786,676.2768688398786
AZE,Azerbaijan,2009,29.103,2103.073,3.217,-11.90786088325211,130.168,4.673,44292427184.9492,8947243.0,0.0006570649171804555,657.0649171804555
AZE,Azerbaijan,2010,27.549,2130.622,3.012,-5.339655705597368,128.439,7.021,52909294791.9262,9054332.0,0.0005206835605793009,520.6835605793009
AZE,Azerbaijan,2011,30.21,2160.832,3.264,9.65915278231515,145.739,4.771,65952796427.9473,9173082.0,0.00045805487615682965,458.05487615682966
AZE,Azerbaijan,2012,32.773,2193.605,3.495,8.483945713339969,150.091,3.133,69679944504.1972,9295784.0,0.0004703361954891612,470.33619548916124
AZE,Azerbaijan,2013,33.555,2227.16,3.53,2.386110517804285,154.212,2.612,74160560123.6902,9416801.0,0.0004524642201196244,452.4642201196244
AZE,Azerbaijan,2014,34.348,2261.509,3.566,2.3632841603337784,157.241,2.288,75239785452.1022,9535079.0,0.0004565137951099821,456.5137951099821
AZE,Azerbaijan,2015,34.683,2296.191,3.556,0.975311517410038,171.826,2.596,53076235354.746,9649341.0,0.0006534562929753588,653.4562929753588
AZE,Azerbaijan,2016,34.727,2330.919,3.519,0.12686330478908214,170.192,3.145,37866996882.9157,9757812.0,0.0009170782702250053,917.0782702250053
AZE,Azerbaijan,2017,34.699,2365.617,3.481,-0.0806289054626097,166.954,2.868,40866627351.9817,9854033.0,0.0008490791202596605,849.0791202596605
AZE,Azerbaijan,2018,34.569,2400.186,3.443,-0.3746505662987287,176.167,2.817,47112470051.7701,9939771.0,0.0007337547779178939,733.7547779178939
AZE,Azerbaijan,2019,37.746,2437.931,3.733,9.190315022129658,185.891,2.451,48174235294.1176,10024283.0,0.0007835308597956934,783.5308597956933
AZE,Azerbaijan,2020,36.233,2474.165,3.559,-4.0083717479998064,184.929,1.79,42693000000.0,10093121.0,0.0008486871384067646,848.6871384067646
AZE,Azerbaijan,2021,38.293,2512.458,3.742,5.685424888913437,197.549,1.93,54825411764.7059,10137750.0,0.000698453486575568,698.4534865755679
AZE,Azerbaijan,2022,40.391,2552.849,3.923,5.4788081372574515,210.286,2.188,78807470588.2353,10141756.0,0.0005125275522550489,512.5275522550489
AZE,Azerbaijan,2023,43.937,2596.786,4.258,8.779183481468644,217.433,2.294,72428470588.2353,10153958.0,0.0006066260911373817,606.6260911373816
BEL,Belgium,1990,120.297,9076.535,12.077,12.646078357929436,621.353,0.265,205331747947.851,9967379.0,0.000585866536481988,585.866536481988
BEL,Belgium,1991,123.367,9199.901,12.338,2.552017091033032,642.88,0.249,210510999409.333,10004486.0,0.0005860358857549109,586.0358857549109
BEL,Belgium,1992,122.492,9322.395,12.193,-0.709265849052021,641.509,0.283,234781652446.675,10045158.0,0.0005217273101347693,521.7273101347693
BEL,Belgium,1993,121.427,9443.821,12.04,-0.8694445351533187,631.183,0.238,224721795708.955,10084475.0,0.0005403436707904575,540.3436707904575
BEL,Belgium,1994,124.8,9568.621,12.337,2.777800653890816,663.908,0.265,244884129491.198,10115603.0,0.0005096287793712893,509.62877937128934
BEL,Belgium,1995,125.939,9694.562,12.423,0.9126602564102582,672.12,0.294,288025588396.278,10136811.0,0.00043724934545304254,437.24934545304257
BEL,Belgium,1996,129.481,9824.042,12.748,2.812472705039748,713.881,0.234,279201433224.756,10156637.0,0.0004637547827190713,463.7547827190713
BEL,Belgium,1997,123.993,9948.035,12.178,-4.238459696789487,721.262,0.241,252708051420.839,10181245.0,0.0004906571013580899,490.6571013580899
BEL,Belgium,1998,130.225,10078.26,12.763,5.026090182510301,735.386,0.305,258528339631.029,10203008.0,0.0005037165371728949,503.7165371728949
BEL,Belgium,1999,124.683,10202.942,12.192,-4.255711268957563,730.141,0.348,258245733221.468,10226419.0,0.000482807589673025,482.807589673025
BEL,Belgium,2000,126.723,10329.665,12.361,1.6361492745602835,743.348,0.418,236792460312.471,10251250.0,0.0005351648436473717,535.1648436473716
BEL,Belgium,2001,126.067,10455.733,12.255,-0.5176645123616153,736.859,0.434,236746141604.37,10286570.0,0.0005324986466333734,532.4986466333735
BEL,Belgium,2002,126.864,10582.597,12.278,0.6322035108315527,733.474,0.465,258383599375.177,10332785.0,0.0004909909154713473,490.99091547134736
BEL,Belgium,2003,128.249,10710.846,12.36,1.0917202673729198,761.691,0.473,318082528506.588,10376133.0,0.00040319410375079355,403.19410375079354
BEL,Belgium,2004,128.782,10839.627,12.358,0.41559778243887013,764.62,0.589,369214712443.206,10421137.0,0.00034879975163451744,348.79975163451746
BEL,Belgium,2005,125.64,10965.267,11.99,-2.4397819571058132,756.118,0.844,385714762230.039,10478617.0,0.0003257329309192183,325.7329309192183
BEL,Belgium,2006,123.884,11089.151,11.744,-1.3976440624005049,758.241,1.178,408259840868.823,10547958.0,0.00030344400207564103,303.44400207564104
